voyageID,masterID,agentID,vesselID,matchID,agent,rev,tonnage,masterExp,matchExp,voyageLength,yearOut,yearIn,voyageRank,voyageName,port,ground,dayout,dayin,bone,sperm,oil,crewlistlink,fate,rig,builtDate,rig_Bark,rig_Brig,rig_DSchr,rig_Gall,rig_GSchr,rig_Gyawl,rig_Sbark,rig_SBgtn,rig_SBktn,rig_Scow,rig_Schr,rig_Sloop,rig_SSchr,rig_Ship,rig_Snow,rig_Str,rig_others,steamer,nmaster,nagent,nvoyage,pop_baleen,pop_sperm,lntonnage,lnmasterExp,lnmatchExp,lnvoyageLength,lnnmaster,lnnagent,lnnvoyage,lnpop_baleen,lnpop_sperm,lnrev,temp,agentExp,lnagentExp,ncrew_diff,lnncrew,ncrew_orig,ncrew_pred,ncrew,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,lnwhale_catch,pop_whale,lnpop_whale
AV13678,2011,9,2303,115,"Allen, Edmund",.95242977,336.5,14,5,5,1850,1854,1,Sylph : 1850-1854,"Fairhaven, MA  ","Atlantic, W Indies ?, Pacific",1850 Sep 12,1854 Jan 9,0,.53600001,.15,1,,Ship,1847,0,,,,,,,,,,,,,1,,,0,0,1042,255,855,305.54852,1054.319,5.8185983,2.6390574,1.6094379,1.6094379,6.9488974,5.5412636,6.7511015,5.7221084,6.9606504,.66907465,1844,7,1.9459101,5.175808,3.1780539,24,28.317497,24,23.584,2.75,0,2.75,26.334,3.2708609,1162686.8,13.966244
AV10620,4579,9,486,121,"Allen, Edmund",15.899126,421,11,1,5,1851,1855,1,Northern Light : 1851-1855,"Fairhaven, MA  ",N Pacific ,1851 Nov 17,1855,28,0,3.76,1,L,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,1013,244,810,315.75925,1108.6506,6.0426331,2.3978953,0,1.6094379,6.9206715,5.4971681,6.6970344,5.7549801,7.0108991,2.8272619,1844,8,2.0794415,3.7907181,3.5553482,35,30.496788,35.000004,0,68.933334,61.599998,68.933334,68.933334,4.23314,1153772,13.958548
AV01645,2327,9,918,117,"Allen, Edmund",1.3184991,320,14,10,5,1853,1857,1,Belle : 1853-1857,"Fairhaven, MA  ",Pacific O,1853,1857,0,.99199998,0,1,,Bark,1844,1,,,,,,,,,,,,,0,,,0,0,990,249,859,281.72369,1038.1685,5.768321,2.6390574,2.3025851,1.6094379,6.8977051,5.5174527,6.7557688,5.6409268,6.9452133,.84092003,1844,10,2.3025851,8.6584396,2.9957323,20,27.939959,20,43.647999,0,0,0,43.647999,3.7761574,1133787.4,13.941074
AV01197,3720,9,864,120,"Allen, Edmund",2.6303,428,7,1,3,1854,1856,1,Arctic : 1854-1856,"Fairhaven, MA  ",,1854,1856,0,.80500001,1.44,1,L,Bark / Ship,1850,1,,,,,,,,,,,,,1,,,0,0,1010,250,862,272.68002,1031.2666,6.059123,1.9459101,0,1.0986123,6.9177055,5.521461,6.7592554,5.6082993,6.9385428,1.2893153,1844,11,2.3978953,3.462183,3.2958369,27,30.225319,27.000002,35.420002,26.4,0,26.4,61.82,4.124227,1124002,13.932406
AV10622,838,9,486,113,"Allen, Edmund",44.534031,421,11,1,6,1855,1860,1,Northern Light : 1855-1860,"Fairhaven, MA  ",,1855 Oct 5,1860,49.401,.025,3.652,1,L,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,830,213,656,349.57385,1351.1354,6.0426331,2.3978953,0,1.7917595,6.7214255,5.3612924,6.4861608,5.8567147,7.2087007,3.81846,1844,12,2.4849067,.69111252,3.4657359,32,30.756025,32,1.1,66.953331,108.6822,108.6822,109.7822,4.6984982,1115665.3,13.924961
AV13292,3506,9,2248,119,"Allen, Edmund",21.831345,498,16,6,4,1856,1859,1,South Seaman : 1856-1859,"Fairhaven, MA  ",Pacific,1856 Aug 25,1859,21.027,.07,3.56,1,,Ship,1856,0,,,,,,,,,,,,,1,,,0,0,891,226,717,313.65564,1232.3304,6.2105999,2.7725887,1.7917595,1.3862944,6.7923446,5.4205351,6.5750756,5.7482958,7.1166625,3.1281343,1844,13,2.5649493,1.7885208,3.4011974,30,31.683968,30.000002,3.0799999,65.26667,46.259399,65.26667,68.346672,4.2245927,1108472,13.918493
AV01199,1730,9,864,114,"Allen, Edmund",21.293365,428,1,1,6,1856,1861,1,Arctic : 1856-1861,"Fairhaven, MA  ",Pacific,1856 Jul 22,1861,28.568,0,2.198,1,D,Bark / Ship,1850,1,,,,,,,,,,,,,1,,,0,0,735,197,542,414.92822,1630.2231,6.059123,0,0,1.7917595,6.5998707,5.2832036,6.2952662,6.0281057,7.396472,3.1042891,1844,13,2.5649493,.5977478,3.4657359,32,30.942497,32,0,40.296665,62.849602,62.849602,62.849602,4.1407447,1108472,13.918493
AV01646,632,9,918,111,"Allen, Edmund",1.7983235,320,1,1,6,1857,1862,1,Belle : 1857-1862,"Fairhaven, MA  ",Pacific O,1857 Oct 23,1862,0,1.303,.006,1,,Bark,1844,1,,,,,,,,,,,,,0,,,0,0,660,177,465,475.5397,1893.6581,5.768321,0,0,1.7917595,6.49224,5.1761498,6.1420374,6.1644502,7.5462656,1.0290205,1844,14,2.6390574,5.6169338,3.1354942,23,28.037096,23,57.332001,.11,0,.11,57.442001,4.050776,1101677,13.912344
AV10624,838,9,486,113,"Allen, Edmund",15.40995,421,17,7,2,1860,1861,1,Northern Light : 1860-1861,"Fairhaven, MA  ",Davis & Hudson Straits,1860 Jul 20,1861,21,0,1.104,1,,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,735,197,542,392.94211,1610.076,6.0426331,2.8332133,1.9459101,.69314718,6.5998707,5.2832036,6.2952662,5.9736624,7.3840365,2.7978878,1844,17,2.8332133,1.1165791,3.3672957,29,30.02529,28.999998,0,20.24,46.200001,46.200001,46.200001,3.8329799,1085635.8,13.897676
AV09805,4771,10,388,180,"Allen, Gideon & Son",.3238,235.5,1,1,2,1832,1833,1,Milwood : 1832-1833,"New Bedford, MA  ",,1832,1833,0,.02,1.18,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,568,160,593,582.27032,1741.3876,5.4617109,0,0,.69314718,6.3421216,5.0751739,6.3851943,6.3669348,7.4624376,.28050637,1832,1,0,6.7990837,3.2958369,27,21.219933,27.000002,.88,21.633333,0,21.633333,22.513332,3.1141076,1377929.1,14.136092
AV02007,4566,10,68,177,"Allen, Gideon & Son",.47531003,245,1,1,3,1832,1834,1,Bra(h)min : 1832-1834,"New Bedford, MA  ",,1832,1834,0,0,1.788,1,,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,589,180,594,581.2901,1738.4559,5.5012584,0,0,1.0986123,6.3784261,5.1929569,6.3868794,6.3652501,7.4607525,.38886815,1832,1,0,.94161606,3.1354942,23,22.257357,23,0,32.779999,0,32.779999,32.779999,3.4898186,1377929.1,14.136092
AV03315,5153,10,107,187,"Allen, Gideon & Son",1.9409418,358.33334,5,1,4,1832,1835,1,Coral : 1832-1835,"New Bedford, MA  ",Pacific,1832 May 26,1835,0,2.47,0,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,644,202,647,533.67279,1596.0476,5.8814635,1.6094379,0,1.3862944,6.4676986,5.3082676,6.4723463,6.2797828,7.3752856,1.0787299,1832,1,0,.96573067,3.2958369,27,27.014149,27.000002,108.68,0,0,0,108.68,4.6884079,1377929.1,14.136092
AV05139,557,10,211,128,"Allen, Gideon & Son",1.0608639,368,16,1,4,1833,1836,1,Frances II : 1833-1836,"New Bedford, MA  ",,1833,1836,0,.64300001,1.443,1,,Bark / Ship,1824,1,,,,,,,,,,,,,1,,,0,0,713,234,702,486.30161,1460.1881,5.908083,2.7725887,0,1.3862944,6.5694814,5.4553213,6.5539336,6.1868291,7.2863207,.72312522,1832,2,.69314718,2.1851273,3.2580965,26,27.234716,25.999998,28.292,26.455,0,26.455,54.747002,4.0027227,1366435.8,14.127716
AV02009,80,10,68,122,"Allen, Gideon & Son",.51313162,245,1,1,2,1840,1841,1,Bra(h)min : 1840-1841,"New Bedford, MA  ",,1840 Apr 21,1841,0,.542,.122,1,,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,899,332,836,376.51807,1155.3774,5.5012584,0,0,.69314718,6.8012829,5.8051348,6.7286286,5.9309659,7.0521822,.41418141,1832,9,2.1972246,.40388107,3.1354942,23,23.617287,23,23.848,2.2366667,0,2.2366667,26.084667,3.2613478,1280664.6,14.06289
AV09810,914,10,388,131,"Allen, Gideon & Son",.75163001,235.5,1,1,3,1840,1842,1,Milwood : 1840-1842,"New Bedford, MA  ",,1840 May 2,1842,0,.331,1.5,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,921,312,847,371.6282,1140.3724,5.4617109,0,0,1.0986123,6.82546,5.7430034,6.7417006,5.9178939,7.0391102,.56054682,1832,9,2.1972246,3.6706886,2.9957323,20,23.394716,20,14.564,27.5,0,27.5,42.063999,3.7391922,1280664.6,14.06289
AV05141,2726,10,211,143,"Allen, Gideon & Son",11.280151,368,20,1,6,1840,1845,1,Frances II : 1840-1845,"New Bedford, MA  ",Pacific,1840 Sep 1,1845,28.036,1.062,1.286,1,,Bark / Ship,1824,1,,,,,,,,,,,,,1,,,0,0,1037,327,974,323.17154,991.67914,5.908083,2.9957323,0,1.7917595,6.944087,5.7899604,6.8814111,5.7781835,6.8993998,2.5079842,1832,9,2.1972246,6.4437046,3.1354942,23,28.026457,23,46.728001,23.576666,61.679199,61.679199,108.4072,4.6858945,1280664.6,14.06289
AV10744,2625,10,485,142,"Allen, Gideon & Son",3.5340126,281.5,4,1,3,1841,1843,1,Octavia : 1841-1843,"New Bedford, MA  ",,1841 Jun 25,1843,8,.30500001,1,1,,Bark / Ship,1823,1,,,,,,,,,,,,,1,,,0,0,943,310,866,358.83893,1104.7621,5.6401324,1.3862944,0,1.0986123,6.8490663,5.7365723,6.763885,5.8828735,7.0073853,1.5116073,1832,10,2.3025851,6.2358532,3.4657359,32,25.395565,32,13.42,18.333334,17.6,18.333334,31.753334,3.4579978,1267478.5,14.05254
AV02010,5550,10,68,191,"Allen, Gideon & Son",1.7392129,245,1,1,5,1841,1845,1,Bra(h)min : 1841-1845,"New Bedford, MA  ",Pacific,1841 Dec 25,1845,3.65,.18000001,.848,1,LD,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,1037,327,974,319.0498,982.26276,5.5012584,0,0,1.6094379,6.944087,5.7899604,6.8814111,5.765347,6.8898587,1.0076706,1832,10,2.3025851,43.728073,3.1893203,24.271925,23.281784,24.271925,7.9200001,15.546667,8.0299997,15.546667,23.466667,3.155581,1267478.5,14.05254
AV09811,3062,10,388,147,"Allen, Gideon & Son",5.7881789,235.5,1,1,3,1842,1844,1,Milwood : 1842-1844,"New Bedford, MA  ",,1842 Jun 25,1844,12,.18799999,1.69,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,981,315,906,338.25192,1045.5116,5.4617109,0,0,1.0986123,6.8885727,5.7525725,6.8090391,5.823791,6.9522614,1.9151827,1832,11,2.3978953,7.0072193,3.4339871,31,23.671049,30.999998,8.2719994,30.983334,26.4,30.983334,39.255333,3.6700873,1253689.8,14.041601
AV03318,4155,10,107,163,"Allen, Gideon & Son",6.3606429,358.33334,1,1,5,1842,1846,1,Coral : 1842-1846,"New Bedford, MA  ","N Pacific, S Pacific",1842 Nov 16,1846,11,2.0039999,1.247,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,1010,301,899,340.88571,1053.6523,5.8814635,0,0,1.6094379,6.9177055,5.7071104,6.8012829,5.8315473,6.9600177,1.9961473,1832,11,2.3978953,1.863905,3.4339871,31,28.082354,30.999998,88.175995,22.861666,24.200001,24.200001,112.37599,4.7218504,1253689.8,14.041601
AV10745,282,10,485,125,"Allen, Gideon & Son",3.0040584,281.5,1,1,3,1843,1845,1,Octavia : 1843-1845,"New Bedford, MA  ",,1843 Aug 1,1845,6.5,.50599998,.743,1,,Bark / Ship,1823,1,,,,,,,,,,,,,1,,,0,0,1037,327,974,309.92023,963.95135,5.6401324,0,0,1.0986123,6.944087,5.7899604,6.8814111,5.7363148,6.8710408,1.3873085,1832,12,2.4849067,.92914009,3.2958369,27,25.668114,27.000002,22.264,13.621667,14.3,14.3,36.563999,3.5990641,1240751,14.031227
AV09812,2404,10,388,141,"Allen, Gideon & Son",5.2572532,235.5,1,1,3,1844,1846,1,Milwood : 1844-1846,"New Bedford, MA  ",Indian,1844 Jul 24,1846,12.7,.18000001,1.24,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,1010,301,899,329.54306,1036.6884,5.4617109,0,0,1.0986123,6.9177055,5.7071104,6.8012829,5.7977071,6.9437866,1.8337413,1832,13,2.5649493,1.7139854,3.2580965,26,23.928661,25.999998,7.9200001,22.733334,27.940001,27.940001,35.860001,3.5796225,1228242.1,14.021094
AV07254,4174,10,318,165,"Allen, Gideon & Son",3.1917288,351.66666,1,1,5,1844,1848,1,James Allen : 1844-1848,"New Bedford, MA  ","S Atlantic, S Pacific",1844 Oct 12,1848,0,2.8499999,.035,1,,Bark / Ship,1844,1,,,,,,,,,,,,,1,,,0,0,944,271,800,370.32404,1164.9786,5.8626838,0,0,1.6094379,6.8501263,5.602119,6.6846118,5.9143782,7.0604582,1.4331132,1832,13,2.5649493,2.9373131,3.4657359,32,28.097216,32,125.39999,.64166665,0,.64166665,126.04166,4.8366127,1228242.1,14.021094
AV05142,4797,10,211,181,"Allen, Gideon & Son",.21326171,368,1,1,2,1845,1846,1,Frances II : 1845-1846,"New Bedford, MA  ",,1845 Aug 1,1846,0,.079999998,.38,1,,Bark / Ship,1824,1,,,,,,,,,,,,,1,,,0,0,1010,301,899,322.2709,1029.7079,5.908083,0,0,.69314718,6.9177055,5.7071104,6.8012829,5.7753925,6.9370303,.19331236,1832,14,2.6390574,4.639843,3.4965076,33,28.187023,33.000004,3.52,6.9666667,0,6.9666667,10.486667,2.3501046,1215428.9,14.010608
AV02012,3134,10,68,148,"Allen, Gideon & Son",1.763692,245,8,1,3,1845,1847,1,Bra(h)min : 1845-1847,"New Bedford, MA  ",,1845,1847,4.1,.39399999,.097,1,,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,990,290,876,330.73233,1056.7435,5.5012584,2.0794415,0,1.0986123,6.8977051,5.6698809,6.7753663,5.8013096,6.9629474,1.0165675,1832,14,2.6390574,1.8220749,3.1354942,23,24.445005,23,17.336,1.7783333,9.0200005,9.0200005,26.356001,3.2716961,1215428.9,14.010608
AV09813,1481,10,388,135,"Allen, Gideon & Son",.70006001,235.5,1,1,5,1846,1850,1,Milwood : 1846-1850,"New Bedford, MA  ",,1846,1850,0,.5,0,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,920,250,727,389.25031,1265.1289,5.4617109,0,0,1.6094379,6.8243737,5.521461,6.5889263,5.9642224,7.1429291,.53066355,1832,15,2.7080503,1.2321663,3.1354942,23,23.415897,23,22,0,0,0,22,3.0910425,1202733.8,14.000108
AV03319,4155,10,107,163,"Allen, Gideon & Son",4.690402,358.33334,6,6,5,1846,1850,1,Coral : 1846-1850,"New Bedford, MA  ",S Pacific,1846,1850,0,3.3499999,0,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,920,250,727,389.25031,1265.1289,5.8814635,1.7917595,1.7917595,1.6094379,6.8243737,5.521461,6.5889263,5.9642224,7.1429291,1.7387809,1832,15,2.7080503,13.609905,3.3806577,29.390095,28.524145,29.390095,147.39999,0,0,0,147.39999,4.9931498,1202733.8,14.000108
AV10746,3674,10,485,155,"Allen, Gideon & Son",1.1576799,281.5,13,1,8,1846,1853,1,Octavia : 1846-1853,"New Bedford, MA  ",Pacific,1846 Jun 29,1853,0,.80000001,0,1,,Bark / Ship,1823,1,,,,,,,,,,,,,1,,,0,0,1056,266,895,316.18433,1027.6522,5.6401324,2.5649493,0,2.0794415,6.9622436,5.5834961,6.7968235,5.7563252,6.9350319,.76903355,1832,15,2.7080503,2.3904305,3.1354942,23,24.282829,23,35.200001,0,0,0,35.200001,3.5610461,1202733.8,14.000108
AV02013,751,10,68,129,"Allen, Gideon & Son",8.4325542,245,1,1,5,1847,1851,1,Bra(h)min : 1847-1851,"New Bedford, MA  ",Pacific,1847 Nov 30,1851,18.7,.178,1.305,1,,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,989,265,833,332.56937,1097.9276,5.5012584,0,0,1.6094379,6.8966942,5.57973,6.7250338,5.8068485,7.0011797,2.2441669,1832,16,2.7725887,1.8026237,3.1354942,23,24.012621,23,7.8320003,23.924999,41.139999,41.139999,48.972,3.8912487,1191604,13.99081
AV07255,4342,10,318,173,"Allen, Gideon & Son",20.163662,351.66666,14,1,4,1848,1851,1,James Allen : 1848-1851,"New Bedford, MA  ",,1848,1851,45.8,.13,3.125,1,,Bark / Ship,1844,1,,,,,,,,,,,,,1,,,0,0,989,265,833,325.73187,1092.1245,5.8626838,2.6390574,0,1.3862944,6.8966942,5.57973,6.7250338,5.7860746,6.9958801,3.0522857,1832,17,2.8332133,1.8304577,3.4339871,31,28.544031,30.999998,5.7199998,57.291668,100.76,100.76,106.48,4.6679573,1181074.4,13.981936
AV03320,4173,10,107,164,"Allen, Gideon & Son",13.993022,358.33334,17,1,5,1850,1854,1,Coral : 1850-1854,"New Bedford, MA  ","S Pacific, N Pacific",1850,1854,29.193,.012,2.627,1,D,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,1042,255,855,305.54852,1054.319,5.8814635,2.8332133,0,1.6094379,6.9488974,5.5412636,6.7511015,5.7221084,6.9606504,2.7075849,1832,19,2.9444389,.45432281,3.4011974,30,28.875418,30.000002,.528,48.161667,64.224602,64.224602,64.752602,4.1705737,1162686.8,13.966244
AV02014,905,10,68,130,"Allen, Gideon & Son",1.1875501,245,1,1,2,1851,1852,1,Bra(h)min : 1851-1852,"New Bedford, MA  ",N Pacific ,1851,1852 Sep 25,0,0,1.5,1,,Bark / Ship,1816,1,,,,,,,,,,,,,1,,,0,0,1002,271,800,319.70624,1122.5088,5.5012584,0,0,.69314718,6.9097533,5.602119,6.6846118,5.7674026,7.0233216,.78278226,1832,20,2.9957323,.96062279,3.1780539,24,24.791355,24,0,27.5,0,27.5,27.5,3.3141861,1153772,13.958548
AV09814,3663,10,388,154,"Allen, Gideon & Son",1.0753784,235.5,1,1,4,1851,1854,1,Milwood : 1851-1854,"New Bedford, MA  ",,1851,1854,.5,.486,.138,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,1042,255,855,299.14032,1050.3005,5.4617109,0,0,1.3862944,6.9488974,5.5412636,6.7511015,5.700913,6.9568315,.73014349,1832,20,2.9957323,2.9220409,3.0910425,22,24.373947,22.000002,21.384001,2.53,1.1,2.53,23.914001,3.1744642,1153772,13.958548
AV07256,3440,10,318,152,"Allen, Gideon & Son",2.859375,351.66666,8,1,5,1851,1855,1,James Allen : 1851-1855,"New Bedford, MA  ",Pacific,1851,1855,0,1.558,0,1,,Bark / Ship,1844,1,,,,,,,,,,,,,1,,,0,0,1013,244,810,315.75925,1108.6506,5.8626838,2.0794415,0,1.6094379,6.9206715,5.4971681,6.6970344,5.7549801,7.0108991,1.3505052,1832,20,2.9957323,2.3915939,3.2958369,27,28.75761,27.000002,68.552002,0,0,0,68.552002,4.2275925,1153772,13.958548
AV10312,4149,10,482,162,"Allen, Gideon & Son",2.1051815,325.5,1,1,5,1851,1855,1,Nautilus : 1851-1855,"New Bedford, MA  ",Pacific,1851,1855,0,1.137,.025,1,,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,1013,244,810,315.75925,1108.6506,5.7853622,0,0,1.6094379,6.9206715,5.4971681,6.6970344,5.7549801,7.0108991,1.1330721,1832,20,2.9957323,1.4632702,3.4011974,30,27.877764,30.000002,50.028,.45833334,0,.45833334,50.486332,3.9217026,1153772,13.958548
AV03255,2404,10,111,141,"Allen, Gideon & Son",11.062108,376,10,4,4,1852,1855,1,Congress II : 1852-1855,"New Bedford, MA  ",,1852,1855,19.02,.035,2.822,1,,Bark / Ship,1831,1,,,,,,,,,,,,,1,,,0,0,1013,244,810,307.22388,1104.7074,5.9295893,2.3025851,1.3862944,1.3862944,6.9206715,5.4971681,6.6970344,5.7275767,7.0073357,2.4900689,1832,21,3.0445225,.0049877167,3.4011974,30,29.535086,30.000002,1.54,51.736668,41.844002,51.736668,53.276669,3.9754984,1143664.4,13.949748
AV09815,4223,10,388,169,"Allen, Gideon & Son",20.134066,235.5,1,1,4,1854,1857,1,Milwood : 1854-1857,"New Bedford, MA  ",,1854,1857,19.2,.12,.969,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,990,249,859,273.63232,1034.8683,5.4617109,0,0,1.3862944,6.8977051,5.5174527,6.7557688,5.6117854,6.9420295,3.0508862,1832,23,3.1354942,2.0806999,3.1354942,23,24.607367,23,5.2799997,17.764999,42.240002,42.240002,47.52,3.8611507,1124002,13.932406
AV03322,3164,10,107,150,"Allen, Gideon & Son",29.560158,358.33334,1,1,5,1854,1858,1,Coral : 1854-1858,"New Bedford, MA  ",Pacific,1854,1858,27.4,.153,1.927,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,951,233,775,303.29056,1147.0345,5.8814635,0,0,1.6094379,6.8575139,5.4510384,6.652863,5.7146912,7.0449352,3.419697,1832,23,3.1354942,3.6510773,3.2580965,26,29.175997,25.999998,6.7319999,35.328335,60.279999,60.279999,67.012001,4.2048717,1124002,13.932406
AV03257,4584,10,111,178,"Allen, Gideon & Son",39.089371,376,6,1,4,1855,1858,1,Congress II : 1855-1858,"New Bedford, MA  ",,1855 Oct 31,1858 Apr 3,36.1,.35100001,2.442,1,,Bark / Ship,1831,1,,,,,,,,,,,,,1,,,0,0,951,233,775,295.89734,1143.6708,5.9295893,1.7917595,0,1.3862944,6.8575139,5.4510384,6.652863,5.6900125,7.0419984,3.6911113,1832,24,3.1780539,1.9198837,3.4657359,32,29.714947,32,15.444,44.77,79.419998,79.419998,94.863998,4.5524445,1115665.3,13.924961
AV10313,4626,10,482,179,"Allen, Gideon & Son",2.1141884,325.5,1,1,5,1855,1859,1,Nautilus : 1855-1859,"New Bedford, MA  ",Pacific,1855 Jul 24,1859,0,1.3710001,.207,1,,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,891,226,717,319.83325,1236.1852,5.7853622,0,0,1.6094379,6.7923446,5.4205351,6.5750756,5.7677999,7.1197853,1.1359686,1832,24,3.1780539,3.3290386,3.4657359,32,28.194221,32,60.324001,3.7950001,0,3.7950001,64.119003,4.1607409,1115665.3,13.924961
AV07257,1522,10,318,137,"Allen, Gideon & Son",3.988045,351.66666,24,1,5,1855,1859,1,James Allen : 1855-1859,"New Bedford, MA  ",Indian,1855 Jun 6,1859,1.4,1.733,.247,1,,Bark / Ship,1844,1,,,,,,,,,,,,,1,,,0,0,891,226,717,319.83325,1236.1852,5.8626838,3.1780539,0,1.6094379,6.7923446,5.4205351,6.5750756,5.7677999,7.1197853,1.6070441,1832,24,3.1780539,3.5019169,3.4965076,33,29.055681,33.000004,76.251999,4.5283332,3.0799999,4.5283332,80.780334,4.3917336,1115665.3,13.924961
AV02273,3949,10,81,159,"Allen, Gideon & Son",.1305,537,1,1,1,1856,1856,1,Canada : 1856,"New Bedford, MA  ",,1856 Oct 14,1856,0,.075000003,0,1,,Ship,1823,0,,,,,,,,,,,,,1,,,0,0,1010,250,862,260.89453,1025.0359,6.2859979,0,0,0,6.9177055,5.521461,6.7592554,5.564116,6.9324827,.12266002,1832,25,3.2188759,4.9796982,3.6888795,40,34.345497,40,3.3000002,0,0,0,3.3000002,1.1939225,1108472,13.918493
AV09816,2244,10,388,140,"Allen, Gideon & Son",1.0151371,235.5,6,1,5,1857,1861,1,Milwood : 1857-1861,"New Bedford, MA  ",,1857 Sep 2,1861,0,.66000003,.175,1,,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,735,197,542,407.98151,1624.6328,5.4617109,1.7917595,0,1.6094379,6.5998707,5.2832036,6.2952662,6.0112219,7.3930373,.70068723,1832,26,3.2580965,1.9031887,3.1354942,23,24.499039,23,29.040001,3.2083333,0,3.2083333,32.248333,3.4734664,1101677,13.912344
AV05575,4223,10,226,169,"Allen, Gideon & Son",4.8914857,276.5,5,5,5,1857,1861,1,George : 1857-1861,"New Bedford, MA  ",N Pacific ,1857 Nov 14,1861,5.53,.433,.759,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,735,197,542,407.98151,1624.6328,5.622211,1.6094379,1.6094379,1.6094379,6.5998707,5.2832036,6.2952662,6.0112219,7.3930373,1.7735082,1832,26,3.2580965,2.1315765,3.3672957,29,26.449974,28.999998,19.052,13.915,12.166,13.915,32.966999,3.495507,1101677,13.912344
AV03258,4584,10,111,178,"Allen, Gideon & Son",28.153528,376,10,5,5,1858,1862,1,Congress II : 1858-1862,"New Bedford, MA  ",N Pacific,1858 Aug 2,1862,33,.23,2.927,1,,Bark / Ship,1831,1,,,,,,,,,,,,,1,,,0,0,660,177,465,468.35474,1887.2723,5.9295893,2.3025851,1.6094379,1.6094379,6.49224,5.1761498,6.1420374,6.1492262,7.5428877,3.372576,1832,27,3.2958369,1.2252464,3.3672957,29,29.968655,28.999998,10.12,53.661667,72.599998,72.599998,82.720001,4.4154615,1095366.6,13.9066
AV03323,4240,10,107,170,"Allen, Gideon & Son",27.420507,358.33334,12,1,6,1858,1863,1,Coral : 1858-1863,"New Bedford, MA  ",,1858 Oct 18,1863,21.5,0,2.194,1,,Bark / Ship,1819,1,,,,,,,,,,,,,1,,,0,0,595,156,397,548.57672,2210.533,5.8814635,2.4849067,0,1.7917595,6.3885612,5.0498562,5.9839363,6.3073273,7.7009888,3.347111,1832,27,3.2958369,.67012787,3.3672957,29,29.412266,28.999998,0,40.223331,47.299999,47.299999,47.299999,3.8565102,1095366.6,13.9066
AV10314,4626,10,482,179,"Allen, Gideon & Son",1.1395025,325.5,6,6,6,1859,1864,1,Nautilus : 1859-1864,"New Bedford, MA  ",Pacific,1859 Oct 31,1864,0,1.003,.048,1,,Bark / Ship,1851,1,,,,,,,,,,,,,1,,,0,0,565,128,354,607.66461,2472.0569,5.7853622,1.7917595,1.7917595,1.7917595,6.3368258,4.8520303,5.869297,6.4096231,7.8128057,.76057333,1832,28,3.3322046,1.607275,3.2958369,27,28.35577,27.000002,44.132,.88,0,.88,45.012001,3.8069291,1090221.4,13.901892
AV07258,4968,10,318,183,"Allen, Gideon & Son",1.5472761,351.66666,1,1,7,1859,1865,1,James Allen : 1859-1865,"New Bedford, MA  ",,1859 Oct 3,1865,0,.76599997,.504,1,L,Bark / Ship,1844,1,,,,,,,,,,,,,1,,,0,0,550,120,377,570.59229,2321.2417,5.8626838,0,0,1.9459101,6.3099184,4.7874918,5.9322453,6.3466749,7.7498574,.93502462,1832,28,3.3322046,.26514244,3.3672957,29,29.125546,28.999998,33.703999,9.2399998,0,9.2399998,42.944,3.759897,1090221.4,13.901892
AV09817,2404,10,388,141,"Allen, Gideon & Son",.38361517,235.5,20,8,2,1862,1863,1,Milwood : 1862-1863,"New Bedford, MA  ",,1862,1863,0,.30399999,0,1,L,Bark / Ship,1806,1,,,,,,,,,,,,,1,,,0,0,595,156,397,532.2771,2188.1677,5.4617109,2.9957323,2.0794415,.69314718,6.3885612,5.0498562,5.9839363,6.277164,7.6908197,.32469976,1832,31,3.4339871,.9482193,3.2580965,26,24.839983,25.999998,13.375999,0,0,0,13.375999,2.593462,1080016.6,13.892487
